sentiment,review
0,"['get', 'phone', 'deliver', 'time', 'good', 'thing', 'entire', 'experience', 'mine', 'update', 'new', 'update', 'first', 'update', 'provide', 'noticeable', 'difference', 'one', 'log', 'look', 'promise', 'let', 'see', 'use', 'various', 'model', 'mobile', 'never', 'see', 'terrible', 'device', 'buy', 'much', 'thought', 'trust', 'name', 'use', 'note', 'never', 'issue', 'battery', 'even', 'camera', 'listen', 'music', 'browse', 'still', 'solid', 'backup', 'phone', 'also', 'prime', 'phone', 'seem', 'worst', 'among', 'battery', 'leave', 'bad', 'battery', 'life', 'use', 'take', 'picture', 'song', 'go', 'fast', 'yet', 'enter', 'two', 'card', 'use', 'continue', 'become', 'bad', 'surely', 'update', 'escalate', 'camera', 'quality', 'dual', 'camera', 'nowhere', 'near', 'honor', 'less', 'trick', 'dual', 'camera', 'still', 'get', 'update', 'time', 'lapse', 'really', 'good', 'take', 'professional', 'mode', 'manual', 'iso', 'focus', 'disaster', 'auto', 'mode', 'rear', 'camera', 'dual', 'lens', 'wish', 'company', 'wake', 'start', 'roll', 'update', 'camera', 'battery', 'life', 'improvement', 'phone', 'super', 'smooth', 'display', 'touch', 'finger', 'print', 'sensor', 'stock', 'android', 'bit', 'self', 'satisfaction', 'say', 'waste', 'thought', 'gift', 'father', 'would', 'make', 'surely', 'incomplete', 'gift', 'wish', 'company', 'look', 'issue', 'provide', 'update', 'camera', 'battery', 'life', 'pay', 'market', 'company', 'claim', 'highlight', 'factor', 'lose', 'interest', 'even', 'post', 'picture', 'much', 'regret']"
1,"['launch', 'next', 'big', 'thing', 'budget', 'claim', 'best', 'camera', 'range', 'phone', 'decent', 'battery', 'life', 'best', 'still', 'decent', 'camera', 'month', 'use', 'find', 'start', 'bit', 'guess', 'normal', 'low', 'budget', 'android', 'device']"
0,"['great', 'phone', 'say', 'turbo', 'charge', 'take', 'four', 'hour', 'reach', 'worth']"
0,"['bad', 'mobile', 'buy']"
0,"['battery', 'work', 'low', 'battery', 'battery']"
0,"['note', 'heating', 'time', 'yes']"
0,"['buy', 'product', 'buy', 'product', 'scratch', 'keep', 'thing', 'radiation', 'phone', 'use', 'phone', 'min', 'feel', 'headache', 'contact', 'many', 'time', 'help', 'buy', 'phone', 'spending', 'much', 'money', 'service', 'also', 'poor']"
1,"['good', 'battery', 'backup', 'nice', 'camera', 'system', 'sound', 'nice', 'budget', 'phone', 'good']"
1,"['nice', 'experience', 'battery', 'backup', 'camera', 'good', 'speed', 'also', 'nice', 'charging', 'fast']"
1,"['awesome', 'battery', 'backup', 'awesome', 'camera', 'great', 'audio', 'video', 'killer', 'note', 'till', 'date']"
1,"['great', 'phone', 'buy', 'compromise', 'camera', 'cos', 'good']"
0,"['camera', 'good', 'dual', 'issue', 'randomly', 'use', 'call', 'receive', 'time', 'even', 'though', 'full', 'signal']"
0,"['poor', 'phone', 'get', 'hot']"
0,"['sir', 'well', 'curve', 'screen', 'display', 'attach', 'glass', 'air', 'gap', 'present', 'surround', 'screen', 'tell', 'purchase', 'glass', 'sufficient', 'mobile', 'send', 'pay', 'bill']"
0,"['one', 'month', 'back', 'mobile', 'face', 'charge', 'problem', 'take', 'almost', 'hour', 'full', 'charge']"
0,"['satisfy', 'phone', 'though', 'lot', 'good', 'feature', 'face', 'several', 'time', 'issue', 'lodge', 'complain', 'nothing', 'happen']"
0,"['work', 'fine', 'first', 'day', 'touch', 'work', 'properly', 'time', 'touch', 'respond', 'min', 'screen', 'keep', 'flickering', 'multiple', 'time', 'without', 'even', 'touch', 'horrible', 'experience', 'phone', 'want', 'return', 'product']"
1,"['nice', 'product']"
0,"['lot', 'issue', 'os', 'buy', 'item', 'return', 'policy', 'work', 'buy']"
0,"['bad', 'decision', 'buy', 'phone', 'firstly', 'mark', 'specification', 'mention', 'st', 'mobile', 'replace', 'within', 'work', 'day', 'replace', 'new', 'one', 'new', 'phone', 'work', 'properly', 'though', 'next', 'month', 'suddenly', 'get', 'dead', 'even', 'switch', 'poor', 'quality', 'phone', 'option', 'wait', 'service', 'center', 'get', 'repair']"
0,"['camera', 'performance', 'nice', 'battery', 'backup', 'poor']"
0,"['fast', 'time']"
0,"['request', 'please', 'buy', 'product', 'phone', 'heat', 'always', 'turbo', 'charger', 'performance', 'poor', 'phone', 'performance', 'also', 'bad']"
1,"['awesome', 'phone', 'cool', 'performance', 'money', 'worth', 'mobile', 'phone', 'dual', 'custom', 'issue', 'charge']"
0,"['goodness', 'think', 'mobile', 'auto', 'restart', 'issue', 'next', 'week', 'battery', 'drain', 'fast', 'application', 'crash', 'charge', 'issue', 'voice', 'issue', 'th', 'day', 'purchase', 'face', 'issue']"
1,"['nice', 'look', 'mobile']"
0,"['bad', 'interface', 'screen', 'turnoff', 'receive', 'call', 'start', 'stop', 'work', 'poor', 'network', 'reception', 'feature', 'turn', 'automatically', 'need', 'restart', 'go', 'feature', 'come', 'back', 'camera', 'think', 'phone']"
1,"['good', 'use', 'till', 'month', 'superb']"
0,"['want', 'invoice']"
0,"['could', 'assure', 'separate', 'relationship', 'heat', 'issue', 'phone', 'though', 'price', 'lag', 'effect']"
0,"['nice', 'one', 'battery', 'good']"
1,"['awesome', 'phone', 'low', 'price']"
0,"['body', 'usage', 'suddenly', 'decrease']"
0,"['use', 'week', 'say', 'phone', 'meet', 'expectation', 'completely', 'satisfied', 'specially', 'camera', 'effect', 'battery', 'mark', 'speaker', 'work', 'really', 'good', 'issue', 'memory', 'support', 'card', 'connectivity', 'also', 'good', 'however', 'issue', 'relate', 'cell', 'phone', 'network', 'specially', 'roam', 'area', 'could', 'say', 'small', 'lack', 'network', 'due', 'sometimes', 'put', 'situation', 'doesnt', 'show', 'kind', 'signal', 'whereas', 'phone', 'could', 'get', 'network', 'easily', 'overall', 'performance', 'really', 'good', 'satisfactory', 'apart', 'receive', 'jet', 'bonus', 'point', 'suppose', 'get', 'order', 'thanks']"
0,"['begin', 'respond', 'sometime', 'give', 'feeling', 'buy', 'second', 'hand', 'mobile']"
1,"['gud', 'buy', 'people', 'look', 'budget', 'orient', 'happy', 'improve', 'camera']"
0,"['irritate', 'phon', 'buy', 'phone', 'th', 'phone', 'issue', 'install', 'new', 'phone', 'see', 'phone', 'phone', 'show', 'screen', 'use', 'face', 'issue', 'try', 'solve', 'problem', 'suggest', 'also', 'contact', 'customer', 'service', 'center', 'also', 'reinstall', 'os', 'problem', 'solve']"
0,"['worst', 'phone', 'ever', 'take', 'product', 'killer', 'note', 'total', 'killer']"
1,"['value', 'money', 'get', 'time', 'delivery', 'performance']"
1,['best']
0,"['mark', 'processor', 'slow', 'operating', 'system', 'also', 'user', 'friendly']"
0,"['buy', 'phone', 'bad', 'bet', 'money', 'enough', 'bad', 'experience']"
0,"['dabba', 'mobile', 'take', 'dis', 'think', 'cam', 'god', 'wit', 'picture', 'expect', 'poor', 'power', 'well', 'dan', 'dis']"
0,"['head', 'phone', 'package']"
1,"['nice', 'nice', 'feature', 'value', 'money']"
1,"['awesome', 'mobile', 'battery', 'camera', 'best', 'class']"
0,"['heat', 'use', 'battery', 'drain', 'fast', 'otherwise', 'phone']"
1,['good']
1,"['good', 'product', 'satisfied', 'price']"
0,"['poor', 'quality', 'use', 'day', 'phone', 'dead']"
0,['work']
0,"['performance', 'camera', 'front', 'rear', 'worst', 'illuminate', 'properly', 'adequately', 'picture', 'quality', 'image', 'poor', 'bad', 'low', 'illuminate', 'irritating', 'strain', 'eye', 'even', 'full', 'brightness', 'dull', 'worst']"
1,"['good', 'need', 'improve', 'depth', 'mode', 'camera']"
0,"['camera', 'good']"
1,"['super', 'phone']"
1,"['good', 'product', 'good', 'service']"
1,['buy']
0,"['note', 'problem', 'even', 'year', 'note', 'bad', 'phone', 'ever', 'use', 'face', 'many', 'problem', 'first', 'day', 'use', 'phone', 'suck', 'screen', 'flicker', 'low', 'sound', 'via', 'earphone', 'please', 'ignore', 'model', 'come', 'note', 'go', 'return', 'crap']"
1,"['good', 'product', 'fast', 'delivery']"
0,"['phone', 'awesome', 'give', 'price', 'except', 'one', 'big', 'flaw', 'boast', 'battery', 'charge', 'twice', 'day', 'phone', 'lose', 'charge', 'within', 'hour', 'normal', 'use', 'normal', 'use', 'mean', 'keep', 'data', 'min', 'call', 'gaming']"
0,"['time', 'problem', 'battery', 'problem', 'please', 'call']"
1,"['amaze', 'speed', 'fluid', 'touch', 'experience', 'installation', 'time', 'great', 'charge', 'speed', 'really', 'good', 'full', 'charge', 'hour', 'battery', 'backup', 'good', 'full', 'day', 'use', 'camera', 'quality', 'really', 'good', 'love', 'phone']"
0,"['phone', 'good', 'case', 'performance', 'depth', 'effect', 'proper', 'simply', 'waste', 'case', 'cover', 'give', 'damage', 'apart', 'everything', 'fine', 'good', 'product']"
1,"['near', 'thank']"
1,"['heat', 'use']"
0,"['mobile', 'fast', 'camera', 'good', 'one', 'speaker', 'work', 'expect', 'company', 'like', 'want', 'return', 'exchange']"
1,"['must', 'buy', 'middle', 'range', 'really', 'love']"
1,"['good', 'work']"
1,['fine']
1,"['outstanding', 'good', 'mi', 'feature', 'outstanding', 'camera', 'awesome']"
0,"['mobile', 'heat']"
0,"['bad', 'product', 'mobile', 'heat', 'problem', 'charge', 'slow']"
0,"['every', 'thing', 'fine', 'apart', 'battery', 'backup']"
1,"['love', 'around', 'week', 'use', 'phone', 'issue', 'let', 'see', 'work', 'long', 'run']"
0,"['good', 'performance']"
1,"['mobile', 'good', 'start', 'face', 'heating', 'charge', 'problem', 'update', 'work', 'well', 'camera', 'heat', 'problem', 'solve', 'type', 'review', 'phone']"
1,"['good', 'worth']"
0,"['nice', 'average', 'mobile']"
0,['good']
0,"['satisfy', 'phone', 'since', 'work', 'misguide', 'well', 'say', 'phone', 'whenever', 'start', 'call', 'disconnect', 'even', 'respond']"
0,"['need', 'frequent', 'charging', 'call', 'drop', 'problem']"
0,"['bad', 'product', 'hardware', 'good', 'many', 'defect', 'user', 'interface', 'system', 'good', 'conference', 'call', 'call', 'wait', 'work', 'auto', 'brightness', 'malfunction', 'auto', 'focus', 'good', 'option', 'multiple', 'delete', 'contact', 'contact', 'management', 'function', 'lack', 'less', 'option', 'modification', 'gesture', 'lack', 'customer', 'support']"
0,"['time', 'charge', 'become', 'hot']"
1,"['great', 'combination', 'dual', 'camera', 'much', 'effective']"
1,"['awesome', 'phone']"
1,"['really', 'good']"
0,"['get', 'hot', 'minute', 'usage', 'unacceptably', 'hot', 'bad', 'phone', 'lose', 'money', 'phone', 'waste', 'hard', 'earn', 'money', 'would', 'even', 'return', 'item', 'least', 'give', 'replacement', 'option', 'feel', 'cheat']"
0,"['get', 'cash', 'back', 'use', 'debit', 'card']"
1,"['brother', 'like', 'much', 'happy', 'mobile', 'feature', 'thanks', 'thanks']"
1,"['best', 'price', 'segment', 'great', 'feature']"
1,"['awesome', 'phone', 'price']"
1,"['good', 'one']"
0,"['pathetic', 'phone', 'one', 'flop', 'show', 'dont', 'even', 'think', 'buy', 'call', 'phone', 'even', 'brick', 'well', 'take', 'hour', 'fully', 'charge', 'sometimes', 'charge', 'half', 'hour', 'stick', 'percent', 'nearly', 'min', 'phone', 'doesnt', 'allow', 'answer', 'call', 'sometimes', 'screen', 'freeze', 'doesnt', 'latch', 'network', 'properly', 'get', 'lot', 'call', 'alert', 'dont', 'work', 'last', 'device', 'ever', 'buy']"
0,"['battery', 'drain', 'fast', 'use', 'continuously', 'battery', 'drain', 'within', 'battery']"
0,"['swipe', 'unlock', 'phone', 'even', 'ask', 'password']"
0,"['mobile', 'work']"
1,"['best', 'phone', 'ever', 'use', 'since', 'bear']"
0,"['nice', 'phone', 'price', 'range', 'core', 'processor', 'awesome', 'load', 'game', 'quickly', 'receive', 'update', 'slow', 'motion', 'record', 'hope', 'receive', 'update', 'drawback', 'camera', 'quality', 'low', 'note', 'plus', 'phone', 'sense', 'color', 'image', 'properly', 'competitor', 'battery', 'life', 'average', 'expect', 'much', 'life', 'hope', 'might', 'solve', 'update', 'rating']"
0,"['satisfy', 'heating']"
1,"['really', 'awesome', 'mobile', 'phone']"
0,"['mobile', 'good', 'receive', 'proper', 'bill', 'mention', 'bill']"
0,"['phone', 'good', 'feature', 'well', 'old', 'feature', 'function', 'phone']"
1,"['everything', 'excellent', 'excellent', 'feature', 'lens', 'use', 'camera', 'poor', 'image', 'zoom', 'show', 'lot', 'noise', 'well', 'update', 'camera', 'feature']"
0,"['much', 'heating', 'problem', 'almost', 'feel', 'like', 'burn', 'ear', 'talk', 'turbo', 'charge', 'fool', 'loot', 'money', 'please', 'buy', 'product']"
1,"['want', 'invoice', 'mobile', 'variant']"
1,"['awesome', 'update']"
1,"['want', 'mobile', 'invoice', 'mail']"
0,"['bad', 'back', 'camera', 'front', 'perfect', 'battery', 'expect', 'level', 'light', 'also', 'good']"
0,"['se', 'mat', 'koi', 'ye', 'mobile', 'battery', 'backup', 'agar', 'bahar', 'se', 'battery', 'low', 'ho']"
1,"['great', 'mobile', 'core', 'good', 'ram']"
1,"['good', 'price', 'good', 'phone']"
1,"['become', 'photographer']"
0,"['con', 'consider', 'product', 'heat', 'lot', 'game', 'navigation', 'camera', 'charge', 'switch', 'switch', 'time', 'time', 'bit']"
0,"['nice', 'afford', 'extra', 'go', 'plus']"
0,"['bad', 'experience', 'ever', 'expect', 'phone', 'hardware', 'issue', 'heat', 'problem', 'well', 'backup', 'half', 'hour', 'experience', 'ever']"
1,['good']
1,"['phone', 'whatever', 'need', 'plus', 'budget']"
0,"['data', 'cable', 'work']"
0,"['device', 'get', 'heat', 'application', 'usage', 'min']"
0,"['device', 'run', 'smoothly', 'problem', 'data', 'book', 'open', 'slowly', 'change', 'many', 'problem', 'device']"
1,"['love', 'far', 'great', 'specs', 'awesome', 'performance', 'best', 'price', 'range', 'complaint', 'use', 'one', 'dual', 'camera', 'normal', 'photo', 'take', 'like', 'second', 'focus', 'page']"
1,"['amaze', 'phone', 'price']"
0,"['bad', 'phone']"
1,"['sudden', 'phone', 'slot', 'work', 'think', 'hardware', 'problem', 'kindly', 'fix', 'soon', 'possible']"
1,"['excellent', 'clarity', 'superb', 'front', 'back', 'display', 'clarity', 'fine', 'battery', 'signal', 'issue', 'high', 'speed', 'good', 'mi', 'note', 'overall', 'good']"
0,"['budget', 'phone', 'average', 'battery', 'fast', 'charger', 'save', 'show', 'front', 'camera', 'good', 'rear', 'camera', 'normal', 'mode', 'good', 'struggle', 'depth', 'enable', 'mode', 'dual', 'plus', 'memory', 'slot', 'add', 'advantage', 'bit', 'android', 'observe', 'nothing', 'worry', 'look', 'good', 'venom', 'black', 'colour', 'quite', 'impressive']"
1,"['phone', 'amaze', 'camera', 'good', 'perfect']"
0,"['get', 'scratch', 'gorilla', 'glass', 'day', 'use', 'get', 'replacement']"
1,"['really', 'nice', 'phone']"
1,['product']
1,"['phone', 'nice', 'think', 'mi', 'best', 'price', 'difference', 'also', 'big']"
1,"['camera', 'decent', 'good', 'heating', 'issue', 'battery', 'backup', 'good']"
0,"['worst', 'phone', 'ever', 'see', 'battery', 'come', 'even', 'half', 'day', 'call', 'several', 'time', 'return', 'phone', 'response', 'also', 'worst', 'phone']"
0,"['around', 'month', 'finally', 'come', 'conclusion', 'phone', 'average', 'field', 'battery', 'last', 'around', 'day', 'moderate', 'usage', 'overnight', 'charge', 'heat', 'issue', 'face', 'since', 'day', 'buy', 'game', 'performance', 'good', 'try', 'type', 'game', 'include', 'san', 'nova', 'lag', 'performance', 'processor', 'produce', 'enough', 'juice', 'pump', 'phone', 'like', 'camera', 'primary', 'one', 'effect', 'crap', 'single', 'camera', 'also', 'good', 'enough', 'come', 'major', 'problem', 'whenever', 'song', 'play', 'connect', 'speaker', 'data', 'start', 'distort', 'overall', 'average', 'phone', 'think', 'price', 'range', 'complete', 'failure', 'buy']"
0,"['camera', 'performance', 'good']"
0,"['use', 'last', 'day', 'phone', 'actually', 'killer', 'say', 'killer', 'hope', 'phone', 'really', 'kill', 'cause', 'thing', 'bother', 'heat', 'issue', 'charge']"
1,"['awesome', 'performance', 'good', 'clarity', 'awesome', 'feature']"
1,"['awesome', 'phone', 'price']"
1,"['almost', 'week', 'use', 'phone', 'face', 'single', 'issue', 'worth', 'every', 'penny', 'sturdy', 'build', 'good', 'hold', 'awesome', 'touch', 'loud', 'speaker', 'super', 'battery', 'backup', 'good', 'rear', 'front', 'camera', 'top', 'stock', 'android', 'go']"
1,"['phone', 'good', 'condition']"
1,"['nice', 'good', 'phone']"
0,"['heat', 'use', 'net']"
1,['bad']
1,"['good', 'phone', 'awesome', 'battery', 'backup', 'camera', 'clarity']"
0,"['bad', 'product', 'price', 'lack', 'feature', 'compare', 'product', 'well', 'go', 'buy']"
1,"['good', 'phone', 'happy']"
1,"['note', 'issue', 'give', 'network', 'support', 'want', 'set', 'phone', 'ring', 'tone', 'music', 'load', 'file', 'explore']"
0,"['good', 'slow', 'use', 'month']"
0,"['like', 'phone', 'dual', 'camera', 'totally', 'garbage', 'battery', 'also', 'work', 'well', 'core', 'processor', 'real', 'aa', 'battery', 'without', 'use', 'hi', 'discharge', 'ho', 'contact', 'phone', 'save', 'atmos', 'ka', 'normal', 'phone', 'jet', 'audio', 'plus', 'headphone', 'jack', 'sound', 'bahut', 'sometimes', 'new', 'show', 'phone', 'ko', 'restart', 'like', 'note']"
1,"['great', 'specification', 'big', 'screen', 'price', 'value', 'money', 'think', 'camera', 'quality', 'could', 'well', 'dual', 'camera', 'almost', 'like', 'interface', 'make', 'something', 'different', 'work', 'fine']"
0,"['product', 'damage', 'display', 'work', 'properly', 'blink', 'issue', 'camera', 'quality', 'bad']"
0,"['phone', 'stop', 'work', 'week', 'purchase', 'bad', 'service', 'note', 'bad', 'phone']"
0,"['good', 'quality', 'gorilla', 'glass', 'cracked']"
1,"['awesome', 'phone', 'lag', 'camera', 'average', 'effort', 'pull', 'fine', 'quality', 'image']"
0,"['heat', 'note']"
1,"['best', 'phone', 'range']"
1,"['need', 'battery', 'backup', 'poor', 'battery', 'back', 'need', 'improve', 'update']"
0,"['mobile', 'ever', 'see', 'number', 'support', 'call', 'request', 'buy']"
0,"['phone', 'get', 'heat', 'need', 'return']"
1,"['best', 'mobile', 'need']"
0,"['camera', 'clarity', 'camera', 'feature', 'available', 'show']"
0,"['buy', 'product', 'worst']"
1,"['good', 'mobile', 'great', 'feature']"
0,"['ever', 'bad', 'mobile', 'dont', 'buy', 'even', 'take', 'back']"
0,"['track', 'facility', 'track', 'mobile', 'location', 'mobile', 'lose', 'find', 'like', 'apple']"
